data_Publisher,data_doi,data_Title,data_Authors,relation_type_id,publication_doi,publication_type,pub_publication_titleTitle,publication_authors,citation_event_source
Environmental Information Data Centre (EIDC),10.5285/8b58c86b-0c2a-4d48-b25a-7a0141859004,UK Environmental Change Network (ECN) stream water discharge data: 1993-2015,"['Rennie, S.', 'Adamson, J.', 'Anderson, R.', 'Andrews, C.', 'Bater, J.', 'Bayfield, N.', 'Beaton, K.', 'Beaumont, D.', 'Benham, S.', 'Bowmaker, V.', 'Britt, C.', 'Brooker, R.', 'Brooks, D.', 'Brunt, J.', 'Common, G.', 'Cooper, R.', 'Corbett, S.', 'Critchley, N.', 'Dennis, P.', 'Dick, J.', 'Dodd, B.', 'Dodd, N.', 'Donovan, N.', 'Easter, J.', 'Flexen, M.', 'Gardiner, A.', 'Hamilton, D.', 'Hargreaves, P.', 'Hatton-Ellis, M.', 'Howe, M.', 'Kahl, J.', 'Lane, M.', 'Langan, S.', 'Lloyd, D.', 'McElarney, Y.', 'McKenna, C.', 'McMillan, S.', 'Milne, F.', 'Milne, L.', 'Morecroft, M.', 'Murphy, M.', 'Nelson, A.', 'Nicholson, H.', 'Pallett, D.', 'Parry, D.', 'Pearce, I.', 'Pozsgai, G.', 'Rose, R.', 'Schafer, S.', 'Scott, T.', 'Sherrin, L.', 'Shortall, C.', 'Smith, R.', 'Smith, P.', 'Tait, R.', 'Taylor, C.', 'Taylor, M.', 'Thurlow, M.', 'Turner, A.', 'Tyson, K.', 'Watson, H.', 'Whittaker, M.', 'Wood, C.']",is-referenced-by,10.5194/essd-12-87-2020,Copernicus GmbH,The UK Environmental Change Network datasets – integrated and co-located data for long-term environmental research (1993–2015),"[['Susannah', 'Rennie'], ['Chris', 'Andrews'], ['Sarah', 'Atkinson'], ['Deborah', 'Beaumont'], ['Sue', 'Benham'], ['Vic', 'Bowmaker'], ['Jan', 'Dick'], ['Bev', 'Dodd'], ['Colm', 'McKenna'], ['Denise', 'Pallett'], ['Rob', 'Rose'], ['Stefanie M.', 'Schäfer'], ['Tony', 'Scott'], ['Carol', 'Taylor'], ['Helen', 'Watson']]",DataCite
Environmental Information Data Centre (EIDC),10.5285/8b58c86b-0c2a-4d48-b25a-7a0141859004,UK Environmental Change Network (ECN) stream water discharge data: 1993-2015,"['Rennie, S.', 'Adamson, J.', 'Anderson, R.', 'Andrews, C.', 'Bater, J.', 'Bayfield, N.', 'Beaton, K.', 'Beaumont, D.', 'Benham, S.', 'Bowmaker, V.', 'Britt, C.', 'Brooker, R.', 'Brooks, D.', 'Brunt, J.', 'Common, G.', 'Cooper, R.', 'Corbett, S.', 'Critchley, N.', 'Dennis, P.', 'Dick, J.', 'Dodd, B.', 'Dodd, N.', 'Donovan, N.', 'Easter, J.', 'Flexen, M.', 'Gardiner, A.', 'Hamilton, D.', 'Hargreaves, P.', 'Hatton-Ellis, M.', 'Howe, M.', 'Kahl, J.', 'Lane, M.', 'Langan, S.', 'Lloyd, D.', 'McElarney, Y.', 'McKenna, C.', 'McMillan, S.', 'Milne, F.', 'Milne, L.', 'Morecroft, M.', 'Murphy, M.', 'Nelson, A.', 'Nicholson, H.', 'Pallett, D.', 'Parry, D.', 'Pearce, I.', 'Pozsgai, G.', 'Rose, R.', 'Schafer, S.', 'Scott, T.', 'Sherrin, L.', 'Shortall, C.', 'Smith, R.', 'Smith, P.', 'Tait, R.', 'Taylor, C.', 'Taylor, M.', 'Thurlow, M.', 'Turner, A.', 'Tyson, K.', 'Watson, H.', 'Whittaker, M.', 'Wood, C.']",is-referenced-by,10.5194/essd-2019-74,Copernicus GmbH,The UK Environmental Change Network datasets – integrated and co-located  data for long-term environmental research (1993–2015),"[['Susannah', 'Rennie'], ['Chris', 'Andrews'], ['Sarah', 'Atkinson'], ['Deborah', 'Beaumont'], ['Sue', 'Benham'], ['Vic', 'Bowmaker'], ['Jan', 'Dick'], ['Bev', 'Dodd'], ['Colm', 'McKenna'], ['Denise', 'Pallett'], ['Rob', 'Rose'], ['Stefanie M.', 'Schäfer'], ['Tony', 'Scott'], ['Carol', 'Taylor'], ['Helen', 'Watson']]",DataCite
Environmental Information Data Centre (EIDC),10.5285/a7b49ac1-24f5-406e-ac8f-3d05fb583e3b,UK Environmental Change Network (ECN) baseline vegetation data: 1991-2000,"['Rennie, S.', 'Adamson, J.', 'Anderson, R.', 'Andrews, C.', 'Bater, J.', 'Bayfield, N.', 'Beaton, K.', 'Beaumont, D.', 'Benham, S.', 'Bowmaker, V.', 'Britt, C.', 'Brooker, R.', 'Brooks, D.', 'Brunt, J.', 'Common, G.', 'Cooper, R.', 'Corbett, S.', 'Critchley, N.', 'Dennis, P.', 'Dick, J.', 'Dodd, B.', 'Dodd, N.', 'Donovan, N.', 'Easter, J.', 'Eaton, E.', 'Flexen, M.', 'Gardiner, A.', 'Hamilton, D.', 'Hargreaves, P.', 'Hatton-Ellis, M.', 'Howe, M.', 'Kahl, J.', 'Lane, M.', 'Langan, S.', 'Lloyd, D.', 'McElarney, Y.', 'McKenna, C.', 'McMillan, S.', 'Milne, F.', 'Milne, L.', 'Morecroft, M.', 'Murphy, M.', 'Nelson, A.', 'Nicholson, H.', 'Pallett, D.', 'Parry, D.', 'Pearce, I.', 'Pozsgai, G.', 'Rose, R.', 'Schafer, S.', 'Scott, T.', 'Sherrin, L.', 'Shortall, C.', 'Smith, R.', 'Smith, P.', 'Tait, R.', 'Taylor, C.', 'Taylor, M.', 'Thurlow, M.', 'Turner, A.', 'Tyson, K.', 'Watson, H.', 'Whittaker, M.']",is-referenced-by,10.5194/essd-12-87-2020,Copernicus GmbH,The UK Environmental Change Network datasets – integrated and co-located data for long-term environmental research (1993–2015),"[['Susannah', 'Rennie'], ['Chris', 'Andrews'], ['Sarah', 'Atkinson'], ['Deborah', 'Beaumont'], ['Sue', 'Benham'], ['Vic', 'Bowmaker'], ['Jan', 'Dick'], ['Bev', 'Dodd'], ['Colm', 'McKenna'], ['Denise', 'Pallett'], ['Rob', 'Rose'], ['Stefanie M.', 'Schäfer'], ['Tony', 'Scott'], ['Carol', 'Taylor'], ['Helen', 'Watson']]",DataCite
Environmental Information Data Centre (EIDC),10.5285/a7b49ac1-24f5-406e-ac8f-3d05fb583e3b,UK Environmental Change Network (ECN) baseline vegetation data: 1991-2000,"['Rennie, S.', 'Adamson, J.', 'Anderson, R.', 'Andrews, C.', 'Bater, J.', 'Bayfield, N.', 'Beaton, K.', 'Beaumont, D.', 'Benham, S.', 'Bowmaker, V.', 'Britt, C.', 'Brooker, R.', 'Brooks, D.', 'Brunt, J.', 'Common, G.', 'Cooper, R.', 'Corbett, S.', 'Critchley, N.', 'Dennis, P.', 'Dick, J.', 'Dodd, B.', 'Dodd, N.', 'Donovan, N.', 'Easter, J.', 'Eaton, E.', 'Flexen, M.', 'Gardiner, A.', 'Hamilton, D.', 'Hargreaves, P.', 'Hatton-Ellis, M.', 'Howe, M.', 'Kahl, J.', 'Lane, M.', 'Langan, S.', 'Lloyd, D.', 'McElarney, Y.', 'McKenna, C.', 'McMillan, S.', 'Milne, F.', 'Milne, L.', 'Morecroft, M.', 'Murphy, M.', 'Nelson, A.', 'Nicholson, H.', 'Pallett, D.', 'Parry, D.', 'Pearce, I.', 'Pozsgai, G.', 'Rose, R.', 'Schafer, S.', 'Scott, T.', 'Sherrin, L.', 'Shortall, C.', 'Smith, R.', 'Smith, P.', 'Tait, R.', 'Taylor, C.', 'Taylor, M.', 'Thurlow, M.', 'Turner, A.', 'Tyson, K.', 'Watson, H.', 'Whittaker, M.']",is-referenced-by,10.5194/essd-2019-74,Copernicus GmbH,The UK Environmental Change Network datasets – integrated and co-located  data for long-term environmental research (1993–2015),"[['Susannah', 'Rennie'], ['Chris', 'Andrews'], ['Sarah', 'Atkinson'], ['Deborah', 'Beaumont'], ['Sue', 'Benham'], ['Vic', 'Bowmaker'], ['Jan', 'Dick'], ['Bev', 'Dodd'], ['Colm', 'McKenna'], ['Denise', 'Pallett'], ['Rob', 'Rose'], ['Stefanie M.', 'Schäfer'], ['Tony', 'Scott'], ['Carol', 'Taylor'], ['Helen', 'Watson']]",DataCite
Environmental Information Data Centre (EIDC),10.5285/d349babc-329a-4d6e-9eca-92e630e1be3f,UK Environmental Change Network (ECN) coarse grain vegetation data: 1993-2012,"['Rennie, S.', 'Adamson, J.', 'Anderson, R.', 'Andrews, C.', 'Bater, J.', 'Bayfield, N.', 'Beaton, K.', 'Beaumont, D.', 'Benham, S.', 'Bowmaker, V.', 'Britt, C.', 'Brooker, R.', 'Brooks, D.', 'Brunt, J.', 'Common, G.', 'Cooper, R.', 'Corbett, S.', 'Critchley, N.', 'Dennis, P.', 'Dick, J.', 'Dodd, B.', 'Dodd, N.', 'Donovan, N.', 'Easter, J.', 'Eaton, E.', 'Flexen, M.', 'Gardiner, A.', 'Hamilton, D.', 'Hargreaves, P.', 'Hatton-Ellis, M.', 'Howe, M.', 'Kahl, J.', 'Lane, M.', 'Langan, S.', 'Lloyd, D.', 'McElarney, Y.', 'McKenna, C.', 'McMillan, S.', 'Milne, F.', 'Milne, L.', 'Morecroft, M.', 'Murphy, M.', 'Nelson, A.', 'Nicholson, H.', 'Pallett, D.', 'Parry, D.', 'Pearce, I.', 'Pozsgai, G.', 'Rose, R.', 'Schafer, S.', 'Scott, T.', 'Sherrin, L.', 'Shortall, C.', 'Smith, R.', 'Smith, P.', 'Tait, R.', 'Taylor, C.', 'Taylor, M.', 'Thurlow, M.', 'Turner, A.', 'Tyson, K.', 'Watson, H.', 'Whittaker, M.']",is-referenced-by,10.5194/essd-12-87-2020,Copernicus GmbH,The UK Environmental Change Network datasets – integrated and co-located data for long-term environmental research (1993–2015),"[['Susannah', 'Rennie'], ['Chris', 'Andrews'], ['Sarah', 'Atkinson'], ['Deborah', 'Beaumont'], ['Sue', 'Benham'], ['Vic', 'Bowmaker'], ['Jan', 'Dick'], ['Bev', 'Dodd'], ['Colm', 'McKenna'], ['Denise', 'Pallett'], ['Rob', 'Rose'], ['Stefanie M.', 'Schäfer'], ['Tony', 'Scott'], ['Carol', 'Taylor'], ['Helen', 'Watson']]",DataCite
Environmental Information Data Centre (EIDC),10.5285/d349babc-329a-4d6e-9eca-92e630e1be3f,UK Environmental Change Network (ECN) coarse grain vegetation data: 1993-2012,"['Rennie, S.', 'Adamson, J.', 'Anderson, R.', 'Andrews, C.', 'Bater, J.', 'Bayfield, N.', 'Beaton, K.', 'Beaumont, D.', 'Benham, S.', 'Bowmaker, V.', 'Britt, C.', 'Brooker, R.', 'Brooks, D.', 'Brunt, J.', 'Common, G.', 'Cooper, R.', 'Corbett, S.', 'Critchley, N.', 'Dennis, P.', 'Dick, J.', 'Dodd, B.', 'Dodd, N.', 'Donovan, N.', 'Easter, J.', 'Eaton, E.', 'Flexen, M.', 'Gardiner, A.', 'Hamilton, D.', 'Hargreaves, P.', 'Hatton-Ellis, M.', 'Howe, M.', 'Kahl, J.', 'Lane, M.', 'Langan, S.', 'Lloyd, D.', 'McElarney, Y.', 'McKenna, C.', 'McMillan, S.', 'Milne, F.', 'Milne, L.', 'Morecroft, M.', 'Murphy, M.', 'Nelson, A.', 'Nicholson, H.', 'Pallett, D.', 'Parry, D.', 'Pearce, I.', 'Pozsgai, G.', 'Rose, R.', 'Schafer, S.', 'Scott, T.', 'Sherrin, L.', 'Shortall, C.', 'Smith, R.', 'Smith, P.', 'Tait, R.', 'Taylor, C.', 'Taylor, M.', 'Thurlow, M.', 'Turner, A.', 'Tyson, K.', 'Watson, H.', 'Whittaker, M.']",is-referenced-by,10.1111/jvs.12916,Wiley,Directional trends in species composition over time can lead to a widespread overemphasis of year‐to‐year asynchrony,"[['Enrique', 'Valencia'], ['Francesco', 'de Bello'], ['Jan', 'Lepš'], ['Thomas', 'Galland'], ['Anna', 'E‐Vojtkó'], ['Luisa', 'Conti'], ['Jiří', 'Danihelka'], ['Jürgen', 'Dengler'], ['David J.', 'Eldridge'], ['Marc', 'Estiarte'], ['Ricardo', 'García‐González'], ['Eric', 'Garnier'], ['Daniel', 'Gómez'], ['Susan', 'Harrison'], ['Tomas', 'Herben'], ['Ricardo', 'Ibáñez'], ['Anke', 'Jentsch'], ['Norbert', 'Juergens'], ['Miklós', 'Kertész'], ['Katja', 'Klumpp'], ['Frédérique', 'Louault'], ['Rob H.', 'Marrs'], ['Gábor', 'Ónodi'], ['Robin J.', 'Pakeman'], ['Meelis', 'Pärtel'], ['Begoña', 'Peco'], ['Josep', 'Peñuelas'], ['Marta', 'Rueda'], ['Wolfgang', 'Schmidt'], ['Ute', 'Schmiedel'], ['Martin', 'Schuetz'], ['Hana', 'Skalova'], ['Petr', 'Šmilauer'], ['Marie', 'Šmilauerová'], ['Christian', 'Smit'], ['Ming‐Hua', 'Song'], ['Martin', 'Stock'], ['James', 'Val'], ['Vigdis', 'Vandvik'], ['Karsten', 'Wesche'], ['Ben A.', 'Woodcock'], ['Truman P.', 'Young'], ['Fei‐Hai', 'Yu'], ['Martin', 'Zobel'], ['Lars', 'Götzenberger']]",DataCite
Environmental Information Data Centre (EIDC),10.5285/d349babc-329a-4d6e-9eca-92e630e1be3f,UK Environmental Change Network (ECN) coarse grain vegetation data: 1993-2012,"['Rennie, S.', 'Adamson, J.', 'Anderson, R.', 'Andrews, C.', 'Bater, J.', 'Bayfield, N.', 'Beaton, K.', 'Beaumont, D.', 'Benham, S.', 'Bowmaker, V.', 'Britt, C.', 'Brooker, R.', 'Brooks, D.', 'Brunt, J.', 'Common, G.', 'Cooper, R.', 'Corbett, S.', 'Critchley, N.', 'Dennis, P.', 'Dick, J.', 'Dodd, B.', 'Dodd, N.', 'Donovan, N.', 'Easter, J.', 'Eaton, E.', 'Flexen, M.', 'Gardiner, A.', 'Hamilton, D.', 'Hargreaves, P.', 'Hatton-Ellis, M.', 'Howe, M.', 'Kahl, J.', 'Lane, M.', 'Langan, S.', 'Lloyd, D.', 'McElarney, Y.', 'McKenna, C.', 'McMillan, S.', 'Milne, F.', 'Milne, L.', 'Morecroft, M.', 'Murphy, M.', 'Nelson, A.', 'Nicholson, H.', 'Pallett, D.', 'Parry, D.', 'Pearce, I.', 'Pozsgai, G.', 'Rose, R.', 'Schafer, S.', 'Scott, T.', 'Sherrin, L.', 'Shortall, C.', 'Smith, R.', 'Smith, P.', 'Tait, R.', 'Taylor, C.', 'Taylor, M.', 'Thurlow, M.', 'Turner, A.', 'Tyson, K.', 'Watson, H.', 'Whittaker, M.']",is-referenced-by,10.5194/essd-2019-74,Copernicus GmbH,The UK Environmental Change Network datasets – integrated and co-located  data for long-term environmental research (1993–2015),"[['Susannah', 'Rennie'], ['Chris', 'Andrews'], ['Sarah', 'Atkinson'], ['Deborah', 'Beaumont'], ['Sue', 'Benham'], ['Vic', 'Bowmaker'], ['Jan', 'Dick'], ['Bev', 'Dodd'], ['Colm', 'McKenna'], ['Denise', 'Pallett'], ['Rob', 'Rose'], ['Stefanie M.', 'Schäfer'], ['Tony', 'Scott'], ['Carol', 'Taylor'], ['Helen', 'Watson']]",DataCite
Environmental Information Data Centre (EIDC),10.5285/94aef007-634e-42db-bc52-9aae86adbd33,UK Environmental Change Network (ECN) woodland vegetation data: 1993-2014,"['Rennie, S.', 'Adamson, J.', 'Anderson, R.', 'Andrews, C.', 'Bater, J.', 'Bayfield, N.', 'Beaton, K.', 'Beaumont, D.', 'Benham, S.', 'Bowmaker, V.', 'Britt, C.', 'Brooker, R.', 'Brooks, D.', 'Brunt, J.', 'Common, G.', 'Cooper, R.', 'Corbett, S.', 'Critchley, N.', 'Dennis, P.', 'Dick, J.', 'Dodd, B.', 'Dodd, N.', 'Donovan, N.', 'Easter, J.', 'Flexen, M.', 'Gardiner, A.', 'Hamilton, D.', 'Hargreaves, P.', 'Hatton-Ellis, M.', 'Howe, M.', 'Kahl, J.', 'Lane, M.', 'Langan, S.', 'Lloyd, D.', 'McElarney, Y.', 'McKenna, C.', 'McMillan, S.', 'Milne, F.', 'Milne, L.', 'Morecroft, M.', 'Murphy, M.', 'Nelson, A.', 'Nicholson, H.', 'Pallett, D.', 'Parry, D.', 'Pearce, I.', 'Pozsgai, G.', 'Rose, R.', 'Schafer, S.', 'Scott, T.', 'Sherrin, L.', 'Shortall, C.', 'Smith, R.', 'Smith, P.', 'Tait, R.', 'Taylor, C.', 'Taylor, M.', 'Thurlow, M.', 'Turner, A.', 'Tyson, K.', 'Watson, H.', 'Whittaker, M.', 'Wood, C.']",is-referenced-by,10.5194/essd-12-87-2020,Copernicus GmbH,The UK Environmental Change Network datasets – integrated and co-located data for long-term environmental research (1993–2015),"[['Susannah', 'Rennie'], ['Chris', 'Andrews'], ['Sarah', 'Atkinson'], ['Deborah', 'Beaumont'], ['Sue', 'Benham'], ['Vic', 'Bowmaker'], ['Jan', 'Dick'], ['Bev', 'Dodd'], ['Colm', 'McKenna'], ['Denise', 'Pallett'], ['Rob', 'Rose'], ['Stefanie M.', 'Schäfer'], ['Tony', 'Scott'], ['Carol', 'Taylor'], ['Helen', 'Watson']]",DataCite
Environmental Information Data Centre (EIDC),10.5285/94aef007-634e-42db-bc52-9aae86adbd33,UK Environmental Change Network (ECN) woodland vegetation data: 1993-2014,"['Rennie, S.', 'Adamson, J.', 'Anderson, R.', 'Andrews, C.', 'Bater, J.', 'Bayfield, N.', 'Beaton, K.', 'Beaumont, D.', 'Benham, S.', 'Bowmaker, V.', 'Britt, C.', 'Brooker, R.', 'Brooks, D.', 'Brunt, J.', 'Common, G.', 'Cooper, R.', 'Corbett, S.', 'Critchley, N.', 'Dennis, P.', 'Dick, J.', 'Dodd, B.', 'Dodd, N.', 'Donovan, N.', 'Easter, J.', 'Flexen, M.', 'Gardiner, A.', 'Hamilton, D.', 'Hargreaves, P.', 'Hatton-Ellis, M.', 'Howe, M.', 'Kahl, J.', 'Lane, M.', 'Langan, S.', 'Lloyd, D.', 'McElarney, Y.', 'McKenna, C.', 'McMillan, S.', 'Milne, F.', 'Milne, L.', 'Morecroft, M.', 'Murphy, M.', 'Nelson, A.', 'Nicholson, H.', 'Pallett, D.', 'Parry, D.', 'Pearce, I.', 'Pozsgai, G.', 'Rose, R.', 'Schafer, S.', 'Scott, T.', 'Sherrin, L.', 'Shortall, C.', 'Smith, R.', 'Smith, P.', 'Tait, R.', 'Taylor, C.', 'Taylor, M.', 'Thurlow, M.', 'Turner, A.', 'Tyson, K.', 'Watson, H.', 'Whittaker, M.', 'Wood, C.']",is-referenced-by,10.5194/essd-2019-74,Copernicus GmbH,The UK Environmental Change Network datasets – integrated and co-located  data for long-term environmental research (1993–2015),"[['Susannah', 'Rennie'], ['Chris', 'Andrews'], ['Sarah', 'Atkinson'], ['Deborah', 'Beaumont'], ['Sue', 'Benham'], ['Vic', 'Bowmaker'], ['Jan', 'Dick'], ['Bev', 'Dodd'], ['Colm', 'McKenna'], ['Denise', 'Pallett'], ['Rob', 'Rose'], ['Stefanie M.', 'Schäfer'], ['Tony', 'Scott'], ['Carol', 'Taylor'], ['Helen', 'Watson']]",DataCite
Environmental Information Data Centre (EIDC),10.5285/b98efec8-6de0-4e0c-85dc-fe4cdf01f086,UK Environmental Change Network (ECN) fine grain vegetation data: 1994-2015,"['Rennie, S.', 'Adamson, J.', 'Anderson, R.', 'Andrews, C.', 'Bater, J.', 'Bayfield, N.', 'Beaton, K.', 'Beaumont, D.', 'Benham, S.', 'Bowmaker, V.', 'Britt, C.', 'Brooker, R.', 'Brooks, D.', 'Brunt, J.', 'Common, G.', 'Cooper, R.', 'Corbett, S.', 'Critchley, N.', 'Dennis, P.', 'Dick, J.', 'Dodd, B.', 'Dodd, N.', 'Donovan, N.', 'Easter, J.', 'Flexen, M.', 'Gardiner, A.', 'Hamilton, D.', 'Hargreaves, P.', 'Hatton-Ellis, M.', 'Howe, M.', 'Kahl, J.', 'Lane, M.', 'Langan, S.', 'Lloyd, D.', 'McElarney, Y.', 'McKenna, C.', 'McMillan, S.', 'Milne, F.', 'Milne, L.', 'Morecroft, M.', 'Murphy, M.', 'Nelson, A.', 'Nicholson, H.', 'Pallett, D.', 'Parry, D.', 'Pearce, I.', 'Pozsgai, G.', 'Rose, R.', 'Schafer, S.', 'Scott, T.', 'Sherrin, L.', 'Shortall, C.', 'Smith, R.', 'Smith, P.', 'Tait, R.', 'Taylor, C.', 'Taylor, M.', 'Thurlow, M.', 'Turner, A.', 'Tyson, K.', 'Watson, H.', 'Whittaker, M.', 'Wood, C.']",is-referenced-by,10.5194/essd-12-87-2020,Copernicus GmbH,The UK Environmental Change Network datasets – integrated and co-located data for long-term environmental research (1993–2015),"[['Susannah', 'Rennie'], ['Chris', 'Andrews'], ['Sarah', 'Atkinson'], ['Deborah', 'Beaumont'], ['Sue', 'Benham'], ['Vic', 'Bowmaker'], ['Jan', 'Dick'], ['Bev', 'Dodd'], ['Colm', 'McKenna'], ['Denise', 'Pallett'], ['Rob', 'Rose'], ['Stefanie M.', 'Schäfer'], ['Tony', 'Scott'], ['Carol', 'Taylor'], ['Helen', 'Watson']]",DataCite
Environmental Information Data Centre (EIDC),10.5285/b98efec8-6de0-4e0c-85dc-fe4cdf01f086,UK Environmental Change Network (ECN) fine grain vegetation data: 1994-2015,"['Rennie, S.', 'Adamson, J.', 'Anderson, R.', 'Andrews, C.', 'Bater, J.', 'Bayfield, N.', 'Beaton, K.', 'Beaumont, D.', 'Benham, S.', 'Bowmaker, V.', 'Britt, C.', 'Brooker, R.', 'Brooks, D.', 'Brunt, J.', 'Common, G.', 'Cooper, R.', 'Corbett, S.', 'Critchley, N.', 'Dennis, P.', 'Dick, J.', 'Dodd, B.', 'Dodd, N.', 'Donovan, N.', 'Easter, J.', 'Flexen, M.', 'Gardiner, A.', 'Hamilton, D.', 'Hargreaves, P.', 'Hatton-Ellis, M.', 'Howe, M.', 'Kahl, J.', 'Lane, M.', 'Langan, S.', 'Lloyd, D.', 'McElarney, Y.', 'McKenna, C.', 'McMillan, S.', 'Milne, F.', 'Milne, L.', 'Morecroft, M.', 'Murphy, M.', 'Nelson, A.', 'Nicholson, H.', 'Pallett, D.', 'Parry, D.', 'Pearce, I.', 'Pozsgai, G.', 'Rose, R.', 'Schafer, S.', 'Scott, T.', 'Sherrin, L.', 'Shortall, C.', 'Smith, R.', 'Smith, P.', 'Tait, R.', 'Taylor, C.', 'Taylor, M.', 'Thurlow, M.', 'Turner, A.', 'Tyson, K.', 'Watson, H.', 'Whittaker, M.', 'Wood, C.']",is-referenced-by,10.5194/essd-2019-74,Copernicus GmbH,The UK Environmental Change Network datasets – integrated and co-located  data for long-term environmental research (1993–2015),"[['Susannah', 'Rennie'], ['Chris', 'Andrews'], ['Sarah', 'Atkinson'], ['Deborah', 'Beaumont'], ['Sue', 'Benham'], ['Vic', 'Bowmaker'], ['Jan', 'Dick'], ['Bev', 'Dodd'], ['Colm', 'McKenna'], ['Denise', 'Pallett'], ['Rob', 'Rose'], ['Stefanie M.', 'Schäfer'], ['Tony', 'Scott'], ['Carol', 'Taylor'], ['Helen', 'Watson']]",DataCite
Environmental Information Data Centre (EIDC),10.5285/4d8c7dd9-8248-46ca-b988-c1fc38e51581,UK Environmental Change Network (ECN) frog data: 1994-2015,"['Rennie, S.', 'Adamson, J.', 'Anderson, R.', 'Andrews, C.', 'Bater, J.', 'Bayfield, N.', 'Beaton, K.', 'Beaumont, D.', 'Benham, S.', 'Bowmaker, V.', 'Britt, C.', 'Brooker, R.', 'Brooks, D.', 'Brunt, J.', 'Common, G.', 'Cooper, R.', 'Corbett, S.', 'Critchley, N.', 'Dennis, P.', 'Dick, J.', 'Dodd, B.', 'Dodd, N.', 'Donovan, N.', 'Easter, J.', 'Flexen, M.', 'Gardiner, A.', 'Hamilton, D.', 'Hargreaves, P.', 'Hatton-Ellis, M.', 'Howe, M.', 'Kahl, J.', 'Lane, M.', 'Langan, S.', 'Lloyd, D.', 'McCarney, B.', 'McElarney, Y.', 'McKenna, C.', 'McMillan, S.', 'Milne, F.', 'Milne, L.', 'Morecroft, M.', 'Murphy, M.', 'Nelson, A.', 'Nicholson, H.', 'Pallett, D.', 'Parry, D.', 'Pearce, I.', 'Pozsgai, G.', 'Rose, R.', 'Schafer, S.', 'Scott, T.', 'Sherrin, L.', 'Shortall, C.', 'Smith, R.', 'Smith, P.', 'Tait, R.', 'Taylor, C.', 'Taylor, M.', 'Thurlow, M.', 'Turner, A.', 'Tyson, K.', 'Watson, H.', 'Whittaker, M.', 'Wood, C.']",is-referenced-by,10.5194/essd-12-87-2020,Copernicus GmbH,The UK Environmental Change Network datasets – integrated and co-located data for long-term environmental research (1993–2015),"[['Susannah', 'Rennie'], ['Chris', 'Andrews'], ['Sarah', 'Atkinson'], ['Deborah', 'Beaumont'], ['Sue', 'Benham'], ['Vic', 'Bowmaker'], ['Jan', 'Dick'], ['Bev', 'Dodd'], ['Colm', 'McKenna'], ['Denise', 'Pallett'], ['Rob', 'Rose'], ['Stefanie M.', 'Schäfer'], ['Tony', 'Scott'], ['Carol', 'Taylor'], ['Helen', 'Watson']]",DataCite
Environmental Information Data Centre (EIDC),10.5285/4d8c7dd9-8248-46ca-b988-c1fc38e51581,UK Environmental Change Network (ECN) frog data: 1994-2015,"['Rennie, S.', 'Adamson, J.', 'Anderson, R.', 'Andrews, C.', 'Bater, J.', 'Bayfield, N.', 'Beaton, K.', 'Beaumont, D.', 'Benham, S.', 'Bowmaker, V.', 'Britt, C.', 'Brooker, R.', 'Brooks, D.', 'Brunt, J.', 'Common, G.', 'Cooper, R.', 'Corbett, S.', 'Critchley, N.', 'Dennis, P.', 'Dick, J.', 'Dodd, B.', 'Dodd, N.', 'Donovan, N.', 'Easter, J.', 'Flexen, M.', 'Gardiner, A.', 'Hamilton, D.', 'Hargreaves, P.', 'Hatton-Ellis, M.', 'Howe, M.', 'Kahl, J.', 'Lane, M.', 'Langan, S.', 'Lloyd, D.', 'McCarney, B.', 'McElarney, Y.', 'McKenna, C.', 'McMillan, S.', 'Milne, F.', 'Milne, L.', 'Morecroft, M.', 'Murphy, M.', 'Nelson, A.', 'Nicholson, H.', 'Pallett, D.', 'Parry, D.', 'Pearce, I.', 'Pozsgai, G.', 'Rose, R.', 'Schafer, S.', 'Scott, T.', 'Sherrin, L.', 'Shortall, C.', 'Smith, R.', 'Smith, P.', 'Tait, R.', 'Taylor, C.', 'Taylor, M.', 'Thurlow, M.', 'Turner, A.', 'Tyson, K.', 'Watson, H.', 'Whittaker, M.', 'Wood, C.']",is-referenced-by,10.5194/essd-2019-74,Copernicus GmbH,The UK Environmental Change Network datasets – integrated and co-located  data for long-term environmental research (1993–2015),"[['Susannah', 'Rennie'], ['Chris', 'Andrews'], ['Sarah', 'Atkinson'], ['Deborah', 'Beaumont'], ['Sue', 'Benham'], ['Vic', 'Bowmaker'], ['Jan', 'Dick'], ['Bev', 'Dodd'], ['Colm', 'McKenna'], ['Denise', 'Pallett'], ['Rob', 'Rose'], ['Stefanie M.', 'Schäfer'], ['Tony', 'Scott'], ['Carol', 'Taylor'], ['Helen', 'Watson']]",DataCite
